ssn,orgno,resourceid
23915398146,310122394,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
30080753817,624643909,testressurs-tilgangspakke-org-lufttransport-1
30080753817,624643909,testressurs-tilgangspakke-org-reparasjon-og-installasjon-av-maskiner-og-utstyr-1
03885997650,312408589,testressurs-tilgangspakke-org-patent-varemerke-design-1
09916297928,314318072,testressurs-tilgangspakke-org-barnevern-1
12857499857,313987337,testressurs-tilgangspakke-org-lufttransport-1
12857499857,313987337,testressurs-tilgangspakke-org-trelast-trevarer-papirvarer-1
03816299461,312607743,testressurs-tilgangspakke-org-sfo-leder-1
03816299461,312607743,testressurs-tilgangspakke-org-statsforvalter-barnehage-1
03816299461,312607743,testressurs-tilgangspakke-org-baerekraft-1
19051126060,700088987,testressurs-tilgangspakke-org-sykefravaer-personopplysninger-saerlig-kategori-1
19915796748,314244419,testressurs-tilgangspakke-org-jernbanetransport-1
29873949900,214254662,testressurs-tilgangspakke-org-mine-sider-kommune-1
06112912566,624551745,testressurs-tilgangspakke-org-politi-og-domstol-1
16825497866,314255291,testressurs-tilgangspakke-org-utvinning-raaolje-naturgass-kull-1
19925495991,314318641,testressurs-tilgangspakke-org-merverdiavgift-1
24836098788,310919470,testressurs-tilgangspakke-org-naeringsmidler-drikkevarer-og-tobakk-1
03826397976,314113187,testressurs-tilgangspakke-org-a-ordning-1
02817699696,313434656,testressurs-tilgangspakke-org-yrkesskade-1
13063013476,701822730,testressurs-tilgangspakke-org-gummi-plast-og-ikkemetallholdige-mineralprodukter-1
15876297954,314249151,testressurs-tilgangspakke-org-lotteri-og-spill-1
19817296923,213458752,testressurs-tilgangspakke-org-plansak-1
19817296923,213458752,testressurs-tilgangspakke-org-naeringsmidler-drikkevarer-og-tobakk-1
19817296923,213458752,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
18030109801,622885573,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
24925996684,314256565,testressurs-tilgangspakke-org-starte-drive-endre-avvikle-virksomhet-1
11826898676,314256565,testressurs-tilgangspakke-org-starte-drive-endre-avvikle-virksomhet-1
24925996684,314256565,testressurs-tilgangspakke-org-lotteri-og-spill-1
11826898676,314256565,testressurs-tilgangspakke-org-lotteri-og-spill-1
13899297193,314258576,testressurs-tilgangspakke-org-veitransport-1
14887599573,314258576,testressurs-tilgangspakke-org-veitransport-1
13899297193,314258576,testressurs-tilgangspakke-org-kreditt-og-oppgjoer-1
14887599573,314258576,testressurs-tilgangspakke-org-kreditt-og-oppgjoer-1
13832549791,314183673,testressurs-tilgangspakke-org-kjop-og-salg-eiendom-1
69896301535,311091735,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
69896301535,311091735,testressurs-tilgangspakke-org-kommuneoverlege-1
08827999653,312565838,testressurs-tilgangspakke-org-jakt-og-viltstell-1
04031259695,701144147,testressurs-tilgangspakke-org-skoleeier-1
15857098592,314243757,testressurs-tilgangspakke-org-baerekraft-1
15897197518,310336408,testressurs-tilgangspakke-org-miljorydding-miljorensing-og-lignende-1
30011672783,624538234,testressurs-tilgangspakke-org-naeringsmidler-drikkevarer-og-tobakk-1
28836098996,314252241,testressurs-tilgangspakke-org-reindrift-1
28081313670,624621794,testressurs-tilgangspakke-org-pleie-omsorgstjenester-i-institusjon-1
16906598748,312238160,testressurs-tilgangspakke-org-jakt-og-viltstell-1
16906598748,312238160,testressurs-tilgangspakke-org-kommuneoverlege-1
12886297503,314239911,testressurs-tilgangspakke-org-sykefravaer-1
05856298959,314239911,testressurs-tilgangspakke-org-sykefravaer-1
02926199873,314250273,testressurs-tilgangspakke-org-generelle-helfotjenester-1
28849399979,214248492,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
15856496950,314258908,testressurs-tilgangspakke-org-trykkerier-reproduksjon-opptak-1
15856496950,314258908,testressurs-tilgangspakke-org-regnskap-okonomi-rapport-1
02121547301,607849250,testressurs-tilgangspakke-org-offentlige-anskaffelser-1
02060453244,701980239,testressurs-tilgangspakke-org-folkeregister-1
24925996684,314251695,testressurs-tilgangspakke-org-overnatting-1
11826898676,314251695,testressurs-tilgangspakke-org-overnatting-1
06916195999,313562743,testressurs-tilgangspakke-org-bergverk-1
11827398871,312393379,testressurs-tilgangspakke-org-jakt-og-viltstell-1
13906997597,313846652,testressurs-tilgangspakke-org-annen-tjenesteyting-1
07846696142,313846652,testressurs-tilgangspakke-org-annen-tjenesteyting-1
29856597944,310155527,testressurs-tilgangspakke-org-folkeregister-1
26928497940,310155527,testressurs-tilgangspakke-org-folkeregister-1
29856597944,310155527,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
26928497940,310155527,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
08837199949,314281268,testressurs-tilgangspakke-org-infrastruktur-1
04925397844,314247450,testressurs-tilgangspakke-org-renovasjon-1
28835999558,314256212,testressurs-tilgangspakke-org-opplaeringskontorleder-1
29070821557,623167046,testressurs-tilgangspakke-org-motta-nabo-og-planvarsel-1
02080820677,713469076,testressurs-tilgangspakke-org-barnevern-1
05041553210,624978250,testressurs-tilgangspakke-org-barnevern-1
13836794782,312636263,testressurs-tilgangspakke-org-gummi-plast-og-ikkemetallholdige-mineralprodukter-1
03906298979,314240286,testressurs-tilgangspakke-org-godkjenning-av-utdanningsvirksomhet-1
29856597944,314244222,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
14867499068,210585052,testressurs-tilgangspakke-org-mine-sider-kommune-1
14867499068,210585052,testressurs-tilgangspakke-org-oppforing-bygg-anlegg-1
24837996410,314260198,testressurs-tilgangspakke-org-beredskap-1
24837996410,314260198,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
03844098307,314251369,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
06111109778,701756118,testressurs-tilgangspakke-org-attester-1
06111109778,701756118,testressurs-tilgangspakke-org-teknisk-samhandling-skatt-1
09100532074,624522737,testressurs-tilgangspakke-org-akvakultur-1
09100532074,624522737,testressurs-tilgangspakke-org-kjop-og-salg-eiendom-1
12835799016,313340929,testressurs-tilgangspakke-org-barnehageleder-1
16071463757,700364356,testressurs-tilgangspakke-org-trykkerier-reproduksjon-opptak-1
12897497806,314257170,testressurs-tilgangspakke-org-bergverk-1
01858499794,314250117,testressurs-tilgangspakke-org-mobler-og-annen-industri-1
08896599349,314285190,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
08847699680,312205106,testressurs-tilgangspakke-org-informasjon-og-kommunikasjon-1
28893749324,310284165,testressurs-tilgangspakke-org-sykefravaer-1
15040060860,618816125,testressurs-tilgangspakke-org-naeringsmidler-drikkevarer-og-tobakk-1
15040060860,618816125,testressurs-tilgangspakke-org-kreditt-og-oppgjoer-1
12040803880,625643848,testressurs-tilgangspakke-org-revisjon-1
11867096797,313284395,testressurs-tilgangspakke-org-jakt-og-viltstell-1
11888999991,314255801,testressurs-tilgangspakke-org-sport-og-fritid-1
11888999991,314255801,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
05927298440,702464331,testressurs-tilgangspakke-org-vann-kilde-rense-distrubere-1
11820097876,312482967,testressurs-tilgangspakke-org-dyrehold-1
12919498321,312482967,testressurs-tilgangspakke-org-dyrehold-1
19817296923,212438162,testressurs-tilgangspakke-org-barnevern-1
26904898715,314282892,testressurs-tilgangspakke-org-beredskap-1
03826696892,314244796,testressurs-tilgangspakke-org-eiendomsmegler-1
01060735324,624609816,testressurs-tilgangspakke-org-dyrehold-1
20101408893,620711241,testressurs-tilgangspakke-org-utvinning-raaolje-naturgass-kull-1
09885998620,314241401,testressurs-tilgangspakke-org-barnehageleder-1
06917198207,313175650,testressurs-tilgangspakke-org-merverdiavgift-1
21867996726,313175650,testressurs-tilgangspakke-org-merverdiavgift-1
06917198207,313175650,testressurs-tilgangspakke-org-reparasjon-og-installasjon-av-maskiner-og-utstyr-1
21867996726,313175650,testressurs-tilgangspakke-org-reparasjon-og-installasjon-av-maskiner-og-utstyr-1
07817195908,314257782,testressurs-tilgangspakke-org-eiendomsmegler-1
16906598748,312219328,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
03886695100,314252616,testressurs-tilgangspakke-org-trelast-trevarer-papirvarer-1
15122851300,706376429,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
27061415926,706376429,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
07887796828,210583092,testressurs-tilgangspakke-org-naeringsmidler-drikkevarer-og-tobakk-1
18051229785,616858726,testressurs-tilgangspakke-org-folkeregister-1
24111304110,625611687,testressurs-tilgangspakke-org-avfall-behandle-gjenvinne-1
02907097628,314248627,testressurs-tilgangspakke-org-ppt-leder-1
27858498371,313983064,testressurs-tilgangspakke-org-kreditt-og-oppgjoer-1
06916196197,314258754,testressurs-tilgangspakke-org-verft-og-andre-transportmidler-1
16866698337,311114247,testressurs-tilgangspakke-org-gummi-plast-og-ikkemetallholdige-mineralprodukter-1
16866698337,311114247,testressurs-tilgangspakke-org-sport-og-fritid-1
16869898353,314256379,testressurs-tilgangspakke-org-sikkerhet-og-internkontroll-1
02915599667,310155527,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
22101131142,625352010,testressurs-tilgangspakke-org-politikk-1
05120063490,611129270,testressurs-tilgangspakke-org-metaller-og-mineraler-1
15060963956,701602218,testressurs-tilgangspakke-org-lotteri-og-spill-1
30061003149,701602218,testressurs-tilgangspakke-org-lotteri-og-spill-1
15895897164,314244389,testressurs-tilgangspakke-org-sykefravaer-personopplysninger-saerlig-kategori-1
15895897164,314244389,testressurs-tilgangspakke-org-aksjer-og-eierforhold-1
08828298861,314239393,testressurs-tilgangspakke-org-veitransport-1
11878998008,313588270,testressurs-tilgangspakke-org-tinglysing-eiendom-1
11878998008,313588270,testressurs-tilgangspakke-org-jernbanetransport-1
22917598286,314254643,testressurs-tilgangspakke-org-ansettelsesforhold-1
09897298640,210940332,testressurs-tilgangspakke-org-hoyere-utdanning-og-hoyere-yrkesfaglig-utdanning-1
19030428601,624659163,testressurs-tilgangspakke-org-starte-drive-endre-avvikle-virksomhet-1
07866597329,314258428,testressurs-tilgangspakke-org-sykefravaer-1
07866597329,314258428,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
01912847590,314242386,testressurs-tilgangspakke-org-posttjenester-1
20023001153,700844129,testressurs-tilgangspakke-org-eiendomsmegler-1
30917098456,311082345,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
26924499787,311082345,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
30917098456,311082345,testressurs-tilgangspakke-org-finansiering-og-forsikring-1
26924499787,311082345,testressurs-tilgangspakke-org-finansiering-og-forsikring-1
05905699948,314128559,testressurs-tilgangspakke-org-barnehageleder-1
19925495991,312594935,testressurs-tilgangspakke-org-regnskap-okonomi-rapport-1
14120134087,610781314,testressurs-tilgangspakke-org-lonn-1
09907099773,310306991,testressurs-tilgangspakke-org-motorvognavgift-1
29835196745,314251075,testressurs-tilgangspakke-org-folkeregister-1
29835196745,314251075,testressurs-tilgangspakke-org-trykkerier-reproduksjon-opptak-1
13091471277,624613015,testressurs-tilgangspakke-org-motorvognavgift-1
20855197325,314281284,testressurs-tilgangspakke-org-beredskap-1
27010347098,701815165,testressurs-tilgangspakke-org-generelle-helfotjenester-1
30061320675,701815165,testressurs-tilgangspakke-org-generelle-helfotjenester-1
21878399886,314244028,testressurs-tilgangspakke-org-politikk-1
10866899229,311736388,testressurs-tilgangspakke-org-politi-og-domstol-1
11846198387,313569187,testressurs-tilgangspakke-org-skatt-naering-1
22825398582,214244012,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
29070675984,624518918,testressurs-tilgangspakke-org-beredskap-1
18886898246,314252047,testressurs-tilgangspakke-org-naeringsmidler-drikkevarer-og-tobakk-1
21914699905,314318455,testressurs-tilgangspakke-org-gummi-plast-og-ikkemetallholdige-mineralprodukter-1
26848897956,314249194,testressurs-tilgangspakke-org-lagring-og-andre-tjenester-tilknyttet-transport-1
26848897956,314249194,testressurs-tilgangspakke-org-miljorydding-rensing-1
17865997345,314151550,testressurs-tilgangspakke-org-motta-nabo-og-planvarsel-1
07846595419,312937824,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
07897497063,312937824,testressurs-tilgangspakke-org-lonn-personopplysninger-saerlig-kategori-1
21908299520,214282062,testressurs-tilgangspakke-org-samle-behandle-avlopsvann-1
26122973025,624539753,testressurs-tilgangspakke-org-naeringsmidler-drikkevarer-og-tobakk-1
18839397816,314284658,testressurs-tilgangspakke-org-motorvognavgift-1
18839397816,314284658,testressurs-tilgangspakke-org-baerekraft-1
08906398118,314255879,testressurs-tilgangspakke-org-annen-tjenesteyting-1
29071160716,624646991,testressurs-tilgangspakke-org-annen-tjenesteyting-1
25122770926,708804932,testressurs-tilgangspakke-org-lotteri-og-spill-1
12876596359,310617210,testressurs-tilgangspakke-org-elektronisk-kommunikasjon-1
15927399579,314242149,testressurs-tilgangspakke-org-elektrisitet-produsere-overfore-distrubere-1
08827999653,312870150,testressurs-tilgangspakke-org-jakt-og-viltstell-1
01887797516,314244281,testressurs-tilgangspakke-org-lufttransport-1
28895999921,314259173,testressurs-tilgangspakke-org-servering-1
06874998948,620711241,testressurs-tilgangspakke-org-revisjon-1
06874998948,620711241,testressurs-tilgangspakke-org-bergverk-1
06874998948,620711241,testressurs-tilgangspakke-org-toll-1
06825296717,214254522,testressurs-tilgangspakke-org-statsforvalter-barnehage-1
23120511777,624566815,testressurs-tilgangspakke-org-dokumentbasert-tilsyn-1
25923248709,314251024,testressurs-tilgangspakke-org-mine-sider-kommune-1
10121228381,701980239,testressurs-tilgangspakke-org-opplaeringskontorleder-1
15868299174,314241991,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
04927297294,314241991,testressurs-tilgangspakke-org-tekstiler-klaer-laervarer-1
07906297102,312432277,testressurs-tilgangspakke-org-kunst-og-underholdning-1
13835899157,314242408,testressurs-tilgangspakke-org-mobler-og-annen-industri-1
09836499589,314261054,testressurs-tilgangspakke-org-aksjer-og-eierforhold-1
01030465713,618153398,testressurs-tilgangspakke-org-ordinaer-post-til-virksomheten-1
15071228107,624991419,testressurs-tilgangspakke-org-ppt-leder-1
15071228107,624991419,testressurs-tilgangspakke-org-renovasjon-1
15071228107,624991419,testressurs-tilgangspakke-org-jordbruk-1
31837496570,314254651,testressurs-tilgangspakke-org-utvinning-raaolje-naturgass-kull-1
03826397976,314241991,testressurs-tilgangspakke-org-biblioteker-museer-arkiver-og-annen-kultur-1
26081158508,728643501,testressurs-tilgangspakke-org-sykefravaer-1
21856793548,310876720,testressurs-tilgangspakke-org-godkjenning-av-personell-1
21856793548,310876720,testressurs-tilgangspakke-org-yrkesskade-1
19896899573,313564436,testressurs-tilgangspakke-org-mobler-og-annen-industri-1
11817398105,314243579,testressurs-tilgangspakke-org-annen-tjenesteyting-1
14877597734,314284011,testressurs-tilgangspakke-org-lonn-1
24040503524,618457745,testressurs-tilgangspakke-org-beredskap-1
19100867063,624543270,testressurs-tilgangspakke-org-byggesoknad-1
28112856538,624543270,testressurs-tilgangspakke-org-byggesoknad-1
19100867063,624543270,testressurs-tilgangspakke-org-politi-og-domstol-1
28112856538,624543270,testressurs-tilgangspakke-org-politi-og-domstol-1
04886398072,314255046,testressurs-tilgangspakke-org-renovasjon-1
26060581311,702457963,testressurs-tilgangspakke-org-sosiale-omsorgstjenester-uten-botilbud-og-flyktningemottak-1
26899397516,313458253,testressurs-tilgangspakke-org-dyrehold-1
02916999235,312393379,testressurs-tilgangspakke-org-pensjon-1
14866499978,314245938,testressurs-tilgangspakke-org-eiendomsmegler-1
02916794730,210373292,testressurs-tilgangspakke-org-helsetjenester-personopplysninger-saerlig-kategori-1
02021547878,314321820,testressurs-tilgangspakke-org-sport-og-fritid-1
25071123947,624605713,testressurs-tilgangspakke-org-merverdiavgift-1
01837098161,314241258,testressurs-tilgangspakke-org-a-ordning-1
07845998420,314256972,testressurs-tilgangspakke-org-byggesoknad-1
07845998420,314256972,testressurs-tilgangspakke-org-aksjer-og-eierforhold-1
29051225501,701609603,testressurs-tilgangspakke-org-mine-sider-kommune-1
12857399836,312810182,testressurs-tilgangspakke-org-tilskudd-stotte-erstatning-1
25918598645,314243749,testressurs-tilgangspakke-org-akvakultur-1
25917196713,214256002,testressurs-tilgangspakke-org-skoleeier-1
18817398916,214256002,testressurs-tilgangspakke-org-skoleeier-1
