tossn,fromssn,partyid
12914598069,01833348945,62440658
05011503731,26856096563,61752040
01896097128,13848899989,62509260
25083179697,24815998738,61927288
22826598542,05102361247,51262946
12905396801,09915895732,62605482
18900098843,01091839284,56258152
01052474090,20885399690,62308450
29928199906,13072583552,51195581
30906698877,23837299845,62240207
22812847280,22032207743,54296422
15915097801,14052724199,50103328
18893346151,23816798019,62301636
23853248762,30928698641,62625221
20918898965,25868996105,63463563
15882849934,30081867689,56258204
11856096183,14916897848,61956784
02914797740,04903649424,61727426
26092224022,18836598748,62090679
06870298585,22850749527,63406581
06837294671,25829196630,62011385
09917997206,31858798623,62685308
12830198871,14052724199,50103328
24052117824,12878899839,62013893
08927099986,30917899106,61884862
08826699249,17869097632,62337372
22826598542,21092380960,56383984
02927299227,26834999209,62008915
25816899306,05812249756,62357917
18922949375,25912649396,62677517
01042784601,10869396848,63458913
10902299047,27919799396,61862377
08892299626,24817599261,61983936
05874199240,13053302178,60412364
28865497956,08815096925,62695222
03898897280,02866898270,62238040
24825297584,30011217024,53429012
12867599191,19824297137,61869892
08929399995,23845697418,62503408
12830198871,10839097609,62598834
17869097632,18092421690,51285747
04867696305,17827398543,62097472
05885499998,05886498456,61859399
01112910227,21092380960,56383984
27824699386,11859998722,62228159
01042779535,18826397841,61815062
18836598748,10869396848,63458913
03829598786,09928098645,62454852
04907299215,28865497956,62344011
09928098645,30907499657,62525184
13914598774,09839499482,62578534
14031032610,01854898295,62360073
19925998519,10910199574,62434427
23877498972,29906998961,62542208
26887298423,14031045720,53859163
22875599600,26923948774,61904946
06812948928,17846896236,62598753
04874198841,22894899372,61992479
08829497604,07870849480,63406182
20918898965,22912299914,63435183
22826598542,18927196235,62124657
08815096925,20918898965,62042005
04907299215,18884299744,62703438
04907299215,10910848521,63406183
02882398687,18922949375,62575982
18032984920,30843948924,62415440
28887697339,02915196708,61973609
14842099316,19824297137,61869892
30926499528,02882398687,63458924
25912649396,18856096218,62569549
12878899839,21860197909,61983444
03829598786,01854898295,62360073
17820396626,01052474090,51278329
24917899424,02882398687,63458924
22914899390,16813749789,62376475
24916996884,26875597999,62217333
02895799257,06837294671,63450565
19815697734,18899499898,62387229
04874198841,01112911444,50710942
24836998908,13854998840,61864530
23845697418,18927798170,62103287
09103269668,30898798816,62498989
02882398687,01898797887,61804979
02819197566,15878896375,63473620
05102361247,14031032610,53859073
15899699731,09897198387,62066184
07864198516,31858798623,62685308
24916996884,25829196630,62011385
09875298523,24817599261,61983936
25878298856,22826598542,62689230
10848999216,22814796950,62584510
15867396524,25878298856,62016647
30832399112,15865196102,62651756
14878598041,08080855304,53253804
27815597392,11859998722,62228159
22875599600,14856596932,61808636
01896097128,16917598928,61900583
07924997758,23032513786,51270589
19925998519,05886498456,61859399
06874597676,01884499832,62548719
10817397544,24052117824,54296347
14856596932,02895799257,62138349
25815099179,30926499528,62695001
22912299914,22826598542,62689230
07873749363,29833249248,62657332
07869098536,28887697339,61793321
13854998840,08892299626,63431608
30853949384,13907398808,62070903
10813849351,06870298585,62663236
01915597374,21860197909,61983444
09915895732,17877696979,61889024
30843948924,12859198048,62527063
02866898270,18884299744,62703438
20918898965,11825299779,62654427
27895495390,08892299626,63431608
23877498972,19925197001,62347919
17877696979,01022497274,51278141
09913448917,12859198048,62527063
06919399765,17875298283,61987528
16846097124,09915895732,62605482
16917598928,16839899096,62638586
30814995344,15903749536,62515053
17873349956,02914797740,61731863
08081627151,22052142362,54296363
14916897848,13854998840,61864530
06812398502,22814796950,62584510
08815096925,29864199168,61807837
21072359205,20886299355,61886911
27895495390,16834697789,62001661
22866097139,03924197845,62000243
01042784601,30907499657,62525184
05052260606,03867199348,62403392
20040044257,01091845810,56258151
01915597374,07897099858,62414914
28902847334,04867696305,61974748
06837294671,17855099993,62038251
03919199554,23887298416,62512094
09897198387,13846498499,62097969
09839499482,07846595842,61870698
30814995344,15868097393,63444115
27865999327,15847399772,61791229
25083179697,25920299108,62683215
13833549205,14916897848,61956784
26923948774,14856596932,61808636
01884497902,29837096780,62249155
20040044257,13833549205,62636375
04903649424,12905396801,62335046
21873048570,29837096780,62249155
03927894709,30917899106,61884862
28865497956,23816395836,62526791
24917899424,25912649396,62677517
23816395836,29864199168,61807837
28122366091,20829199379,61791990
25912649396,04907299215,62653811
15854997359,20854496566,62416435
09819699949,18092421690,51285747
17875298283,23877498972,61926779
08033287403,29113110676,60435199
03919199554,24052117824,54296347
01112910227,03829598786,62424465
30081867689,09814697816,62352155
28040362721,19925197001,62347919
11844497751,23837299845,62240207
14031046948,14907399983,62600237
24916996884,25815099179,62017523
04928498048,23894298502,62689752
05886498456,20824299944,62445859
19915099273,17929497694,62139508
12073257512,01022497274,51278141
30926499528,26918598250,61706327
14856596932,01929899098,62614845
05904398154,12847797647,62380306
21845898356,03857298828,62432539
08033287403,30081863314,56258136
20817295836,24877299763,62618735
09814697816,09081981792,56247785
06837294671,24916996884,61937073
27895495390,27814498560,62041095
21887497181,02914797740,61731863
30907499657,17873349956,61929356
03876897678,09875298523,61813033
30916398480,29855597916,62059907
27814498560,22875599600,61916979
27924998321,12839998862,62399302
23853248762,20876295343,62056294
13833549205,24836998908,62445943
06874597676,21817597405,62660121
22875599600,24897796690,63443432
28836397217,31837096092,61929070
15887399066,25818299861,62080266
26824996171,02819197566,61969306
24052117824,08923849492,61716038
02882398687,18856096218,62569549
18922949375,04907299215,62653811
01854898295,09928098645,62454852
28837598232,04874998031,62114060
30855397761,01112911444,50710942
01091845810,13833549205,62636375
08826699249,09819699949,62345622
15838699097,06917699842,62613337
24867099065,15882849934,61853280
21040028606,08906198852,61879059
13854998840,27895495390,61994136
28887697339,26875597999,62217333
02815997843,29855597916,62059907
02927299227,25814397354,61847727
15865998675,13907398808,62070903
27924998321,23877498972,61926779
07868498905,17905199579,62037142
22912299914,11825299779,62654427
27919799396,22855597539,62022079
13907398808,17875298283,61987528
23837299845,03924197845,62000243
31887997570,30032177774,51255378
13854998840,29864997013,63410194
12073257512,28011470248,54940991
20886299355,30866199759,62599829
02915196708,26918598250,61706327
20920399658,13846498499,62097969
27924998321,29906998961,62542208
04881198342,20927096979,62426474
26899198882,29833249248,62657332
16112689188,22894899372,61992479
21092380960,03829598786,62424465
04881198342,27855097368,61766535
17826897988,19847096538,62347298
25815099179,02915196708,61973609
05052423068,14878598041,61901023
18884498216,28040362721,51997711
22878499674,04897598618,62660139
01091839284,20885399690,62308450
20040044257,11856096183,62308668
26923948774,06837294671,63450565
02866898270,08815096925,62695222
02895799257,24916996884,61937073
15899699731,20920399658,63395124
08829497604,14856997295,61918168
20817295836,09915895732,62605482
03867199348,30814995344,62038378
06865298445,22855597539,62022079
08827097250,01837197399,61915044
06814098778,07908099723,61852216
19824297137,22878499674,62409775
28122366091,10885996820,62606626
17840299651,14842099316,62222449
29906998961,20040044257,51247630
17898498522,09886296611,62482701
14856596932,17855099993,62038251
07868498905,15865998675,62471592
17905199579,15865998675,62471592
15926596788,21817597405,62660121
11825299779,01112910227,50710943
25868996105,30877797690,62433793
01042779535,27855297138,62456379
13847198383,03834098589,62538008
08856794505,01884499832,62548719
09875298523,16834697789,62001661
18922949375,18856096218,62569549
06870298585,10013163524,60007520
17875298283,27924998321,62532275
24817599261,24897796690,63443432
31816498069,20885399690,62308450
09103269668,18906796909,61917227
26812848797,03927894709,62119358
27876599290,16875797445,62076960
15896897869,01883149757,62625729
30050060817,29906497083,62556606
07112295628,02073280128,60204288
15865998675,06919399765,62683219
13817299037,15903749536,62515053
28887697339,30926499528,62695001
07868498905,30853949384,62661309
27865999327,27031869612,56138957
01091845810,13854998840,61864530
04928498048,29888096335,62120100
28040362721,12839998862,62399302
21072359205,23912849783,62223554
17846896236,17827398543,62097472
22850749527,10013163524,60007520
31836698323,09839499482,62578534
22894899372,01112911444,50710942
12859198048,01022784621,59831572
27858997068,21867197815,62370270
04874998031,08033287403,60080407
11894696798,30032177774,51255378
20824299944,15915097801,63403484
17875298283,20907298850,62372665
21887497181,23816798019,62301636
21845898356,11906299684,61721235
08827097250,30814995344,62038378
27858997068,24899696979,63425597
03867199348,08827097250,61713632
02895799257,17855099993,62038251
03899096710,13817299037,61794775
02819197566,18844398820,62005402
27814498560,24817599261,61983936
01022784621,22914899390,62247694
14866098949,26899198882,62303540
09915895732,16053152590,59928169
23912849783,30866199759,62599829
22823749531,19904599401,61875527
15838699097,30907499657,62525184
01052501187,14907399983,62600237
12830198871,20829199379,61791990
29864199168,20918898965,62042005
26848199930,04899299081,62392795
25816397815,20856897622,62570587
14916897848,27895495390,61994136
10875899029,17827398543,62097472
03903949871,28845499391,61916393
17905199579,17875298283,61987528
07112295628,01052501187,55546801
18884299744,08815096925,62695222
08827097250,15868097393,63444115
14907399983,03867199348,62403392
05904398154,19925998519,62623718
05847699835,02909197271,62363890
07112295628,14031046948,53859183
13848899989,18032984920,50032864
21040028606,19857499649,62404094
10917198344,08923649884,62472324
15868097393,07868498905,61982362
09875298523,22875599600,61916979
08923849492,12878899839,62013893
14052724199,10885996820,62606626
16854697920,09913448917,62043046
21092380960,14031032610,53859073
05927699399,04825499232,61723164
01042779535,03919199554,62390654
17816994276,15915097801,63403484
25868996105,11825299779,62654427
03829399457,15854997359,62458443
06898798060,06883849173,62144225
16053152590,17877696979,61889024
21860197909,19925998519,62623718
22032207743,05011503731,54384496
16813949710,22866097139,62426948
18884299744,23816395836,62526791
04903649424,20817295836,61733043
13833549205,29864997013,63410194
16813749789,16875797445,62076960
13023212735,20844997788,61933572
23032513786,08080855304,53253804
19925197001,11856096183,62308668
05886498456,17816994276,62120632
03866495946,14924597829,62335515
01898797887,18856096218,62569549
27899795518,13052590307,56007640
13817299037,01837197399,61915044
03924197845,03829399457,61883307
07908099723,04881198342,62146847
08080856289,15896897869,62568657
25817798953,12878899839,62013893
16875298244,17873349956,61929356
15878896375,18844398820,62005402
16847796476,29113110676,60435199
01884499832,21817597405,62660121
18856096218,02866898270,62238040
01898797887,03898897280,62521614
03866495946,08033287403,60080407
03867199348,09920298238,62520712
04903649424,06824797143,61998899
05927699399,19874398325,62055506
01052501187,05052260606,56247636
16909198406,17101536440,55364064
